,id,priceLabel,name,brandId,brandName,imageLink,desc,vendor,striped,material,cashmere
b'149',b'457454101',b'79.5',b'English wool tie in glen plaid',b'284',b'J.Crew',b'http://bim.shopstyle.com/pim/13/81/13816ff1d3f8a5d403ffaa3287cb735d_best.jpg',"b'Sometimes you want to wear a tie even when you don\'t have to. This one is made from fine wool from England\'s esteemed Fox Brothers mill, suppliers of luxury textiles to London\'s historic Savile Row for nearly 250 years. It\'s the kind you\'ll want to put on every day (even if you don\'t have to). Fun fact: It\'s hand-finished in NYC\'s Long Island City. <ul> <li>2 1/2"" at widest point.</li> <li>English wool.</li> <li>USA.</li> </ul>'",b'J.Crew',b'unknown',b'_wool'
b'161',b'462696322',b'145.0',"b""Drake's Dot Twill Neck Tie""",b'2861',b'Drakes',b'http://bim.shopstyle.com/pim/90/db/90db2a01ba1d380fd1a7355637bfe5c9_best.jpg',"b'Drake\'s burgundy and white dot-pattern wool and silk twill neck tie. Medium-weight woven wool and silk. Lined with black silky twill. 2.75"" width, approximately. Available in Burgundy/White. Wool/silk. Dry clean. Handmade in U.K. .'",b'Barneys New York',b'unknown',b'_wool'
b'183',b'460360642',b'265.0',b'Brunello Cucinelli striped tie',b'8296',b'Brunello Cucinelli',b'http://bim.shopstyle.com/pim/a3/8a/a38a5e2ea395284690c45c99e4818c3c_best.jpg',b'Brown wool and silk blend striped tie from Brunello Cucinelli.',b'farfetch.com',b'_striped',b'_wool'
b'197',b'463466865',b'15.0',b'The Tie Bar Wool & Silk Stripe Tie',b'30134',b'The Tie Bar',b'http://bim.shopstyle.com/pim/a7/17/a717b218ffbbb20000e8055377233077_best.jpg',"b'Vivid diagonal stripes define a smart, slim-cut tie handmade from a fine blend of wool and silk. <ul> <li>2 1/2"" width; 58"" length.</li> <li>70% wool, 30% silk.</li> <li>Dry clean.</li> <li>By The Tie Bar; imported.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_striped',b'_wool'
b'221',b'363756763',b'79.5',b'Fox Brothers wool herringbone tie',b'284',b'J.Crew',b'http://bim.shopstyle.com/pim/ff/a7/ffa79866efec22f5a7c7f8ae2a22096a_best.jpg',"b'Made in NYC\'s Long Island City, this tie is handcrafted in fine lambswool from England\'s esteemed Fox Brothers mill, suppliers of luxury textiles to London\'s historic Savile Row for nearly 250 years. Jack, our go-to guy for men\'s style, suggests pairing a finely patterned tie (like this one) with a shirt that has some dimension-think stripes or checks-for a winning combo of tone and scale. <ul> <li>English lambswool.</li> <li>2 1/2"" at widest point.</li> <li>USA.</li> </ul>'",b'J.Crew',b'_striped',b'_wool'
b'234',b'454076552',b'295.0',b'Burberry Prorsum Blue & Burgundy Leaves Tie',b'870',b'Burberry',b'http://bim.shopstyle.com/pim/86/23/86237d41139153156d94c8536e45c695_best.jpg',"b'Wool-silk blend tie in deep jungle green. Leaf pattern throughout in brown and black. Feed-through loop at back. Tonal stitching. Approx. 55"" length, 2"" width. 60% wool, 40% silk. Made in Italy'",b'SSENSE',b'unknown',b'_wool'
b'241',b'451359868',b'181.0',b'Bottega Veneta Woven tartan tie',b'844',b'Bottega Veneta',b'http://bim.shopstyle.com/pim/ce/0f/ce0f0f7bf6301b15b1d33d0a14c896e4_best.jpg',"b'<ul><li>Navy, white and grey-green woven tartan</li><li>Silk and wool-blend </li><li>50% silk, 50% wool. </li><li>Dry clean </li></ul>'",b'MATCHESFASHION.COM',b'unknown',b'_wool'
b'280',b'457376632',b'285.0',b'Brunello Cucinelli micro dot tie',b'8296',b'Brunello Cucinelli',b'http://bim.shopstyle.com/pim/0f/d9/0fd979d4605f337c1a354e7f6a62dc17_best.jpg',b'Brown wool-silk blend micro dot tie from Brunello Cucinelli featuring a pointed tip and a branded rear patch.',b'farfetch.com',b'unknown',b'_wool'
b'286',b'456999591',b'171.45',b'Brunello Cucinelli woven tie',b'8296',b'Brunello Cucinelli',b'http://bim.shopstyle.com/pim/80/4d/804d9305c5a2675998284ff8c22826e8_best.jpg',b'Charcoal grey silk wool blend woven tie from Brunello Cucinelli featuring a pointed tip.',b'farfetch.com',b'unknown',b'_wool'
b'294',b'454403507',b'245.0',b'Brunello Cucinelli classic tie',b'8296',b'Brunello Cucinelli',b'http://bim.shopstyle.com/pim/c3/69/c369589af724c700edfa416a08955e8c_best.jpg',b'Navy wool blend classic tie from Brunello Cucinelli featuring a pointed tip.',b'farfetch.com',b'unknown',b'_wool'
b'297',b'457051235',b'110.0',b'Alexander Olch Plaid Bow Tie',b'0',b'',b'http://bim.shopstyle.com/pim/4f/79/4f793c21d0fdf2039aca9aed78649b03_best.jpg',"b'Alexander Olch navy, black and gold plaid wool bow tie. Adjustable sliding strap. Available in Navy/Black/Gold. Wool. Dry clean. Made in U.S. .'",b'Barneys New York',b'_plaid',b'_wool'
b'299',b'458618324',b'185.0',b'Luciano Barbera Plaid Neck Tie',b'1565',b'Luciano Barbera',b'http://bim.shopstyle.com/pim/93/76/9376033ff653dbf18a71db16f0c8b7e7_best.jpg',"b'Luciano Barbera dark green and multicolor plaid wool-blend flannel neck tie. Self-keeper, contrast faille facing. 3.25"" width, approximately. Available in Dark Green/Multi. Wool/cashmere/silk; lining: cupro. Dry clean. Made in Italy.'",b'Barneys New York',b'_plaid',b'_wool'
b'409',b'456446305',b'210.0',b'Alexander McQueen Monochrome Tartan Wool & Silk Tie',b'689',b'Alexander McQueen',b'http://bim.shopstyle.com/pim/9d/dd/9ddd78d1b8bba935561191ec69aba76e_best.jpg',"b'Narrow neck tie in monochromatic black and white tartan printed silk and wool blend. Tonal stitching. Approx. 57"" length, 2.75"" width. 70% Wool, 30% silk. Made in Italy'",b'SSENSE',b'_print',b'_wool'
b'417',b'457000291',b'235.0',b'Charvet Herringbone Silk and Wool-Blend Tie',b'949',b'Charvet',b'http://bim.shopstyle.com/pim/ad/93/ad933c99f5ca162dbdf5a11a5192b146_best.jpg',"b""Take a break from solid-coloured ties with Charvet 's silk and wool-blend herringbone style. Woven in France in contrasting light blue and brown broken stripes, it's visually interesting without being distracting. Shown here with a Charvet shirt . <ul> <li>Light blue and brown herringbone-woven silk and wool-blend tie</li> <li>50% silk, 50% wool</li> <li>Dry clean</li> <li>Handmade in France</li> </ul>""",b'MR PORTER',b'_striped',b'_wool'
b'425',b'464488688',b'110.0',b'ALEXANDER OLCH Wool Bow Tie',b'0',b'',b'http://bim.shopstyle.com/pim/5d/b6/5db6225275458625f19d51df51eeede5_best.jpg',"b'Switch it up and add some color to your formal look with a sharp American-made bow tie woven from pure wool and patterned in plaid. <ul> <li>1 3/4"" width.</li> <li>100% wool.</li> <li>Dry clean.</li> <li>By Alexander Olch; made in the USA.</li> <li>Men\'s Designer.</li> </ul>'",b'Nordstrom',b'_plaid',b'_wool'
b'501',b'458916530',b'285.0',b'Brunello Cucinelli woven tie',b'8296',b'Brunello Cucinelli',b'http://bim.shopstyle.com/pim/f5/64/f564d2b126405448c76465f45131d8dd_best.jpg',b'Grey wool blend woven tie from Brunello Cucinelli featuring a dotted pattern and a branded rear patch.',b'farfetch.com',b'unknown',b'_wool'
b'508',b'457354303',b'285.0',b'Brunello Cucinelli knitted tie',b'8296',b'Brunello Cucinelli',b'http://bim.shopstyle.com/pim/22/88/228854e513f240c3e30ad748bf2486c0_best.jpg',b'Grey wool-silk blend knitted tie from Brunello Cucinelli.',b'farfetch.com',b'unknown',b'_wool'
b'509',b'457520374',b'285.0',b'Brunello Cucinelli knitted tie',b'8296',b'Brunello Cucinelli',b'http://bim.shopstyle.com/pim/9a/a8/9aa8170add742574986a00d13732a764_best.jpg',b'Brown wool-silk blend knitted tie from Brunello Cucinelli.',b'farfetch.com',b'unknown',b'_wool'
b'529',b'459511204',b'70.0',b'Barneys New York Floral Tweed Neck Tie',b'2363',b'Barneys New York',b'http://bim.shopstyle.com/pim/57/14/5714d3c36ab7aefde0b18aab2d82a29f_best.jpg',"b'Exclusively Ours! Barneys New York navy and light grey tweed silk and wool neck tie styled with black and navy embroidered flowers. 2.25"" width, approximately. Lined with navy twill. Available in Navy/Light Grey/Black. Silk/wool. Dry clean. Made in Italy.'",b'Barneys New York',b'unknown',b'_wool'
b'541',b'465809184',b'285.0',"b""Ermenegildo Zegna 'Quindici' Print Silk Tie""",b'1139',b'Ermenegildo Zegna',b'http://bim.shopstyle.com/pim/a1/53/a153efacdc209716d6a1de36b4db27c7_best.jpg',"b'Vivid colors and an incredibly intricate paisley design are the result of using 15 separate silk-screens to create this rich silk tie hand printed in the Lake Como region of Italy. Founded in northern Italy in 1910, Ermenegildo Zegna began as a woolen mill, which soon became known for producing beautiful, high-quality textiles\xe2\x80\x94identified then and now by a signature red seal. The company\xe2\x80\x99s expertise in quality materials persists to this day and can be found in every product they make. <ul> <li>3"" width; 59"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Ermenegildo Zegna; made in Italy.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_print',b'_wool'
b'545',b'464466343',b'110.0',b'ALEXANDER OLCH Wool Bow Tie',b'0',b'',b'http://bim.shopstyle.com/pim/d5/eb/d5ebc904e78634f5e29739ad051c8b55_best.jpg',"b""Switch it up and add some color to your formal look with a sharp American-made bow tie woven from pure wool and patterned in plaid. <ul> <li>100% wool.</li> <li>Dry clean.</li> <li>By Alexander Olch; made in the USA.</li> <li>Men's Designer.</li> </ul>""",b'Nordstrom',b'_plaid',b'_wool'
b'548',b'456924039',b'135.0',b'BOSS HUGO BOSS Woven Wool Tie',b'267',b'HUGO BOSS',b'http://bim.shopstyle.com/pim/67/8c/678c42cbe19b90dd9e09943d8cbf5bff_best.jpg',"b'A tasteful grid defines a well-textured tie cut from pure wool. <ul> <li>2 1/2"" width; 58"" length.</li> <li>100% wool.</li> <li>Dry clean.</li> <li>By Hugo Boss; made in Italy.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_wool'
b'551',b'465026405',b'385.0',"b""Ermenegildo Zegna 'Quindici' Print Silk Tie""",b'1139',b'Ermenegildo Zegna',b'http://bim.shopstyle.com/pim/2a/f7/2af780d9d97d09e48873074f5f071442_best.jpg',"b'Vibrant colors and an incredibly intricate design are the result of using 15 separate silk-screens to create this rich silk tie hand-printed in the Lake Como region of Italy. Founded in northern Italy in 1910, Ermenegildo Zegna began as a woolen mill, which soon became known for producing beautiful, high-quality textiles\xe2\x80\x94identified then and now by a signature red seal. The company\xe2\x80\x99s expertise in quality materials persists to this day and can be found in every product they make. <ul> <li>3 1/2"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Ermenegildo Zegna; made in Italy.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_print',b'_wool'
b'552',b'461181376',b'285.0',"b""Ermenegildo Zegna 'Quindici' Print Silk Tie""",b'1139',b'Ermenegildo Zegna',b'http://bim.shopstyle.com/pim/1a/e3/1ae395d95a4bc5f384c2e020570bcbc3_best.jpg',"b'Vibrant paisley motifs entwine on a rich silk tie hand-printed in the Lake Como region of Italy using 15 separate silk-screens. Founded in northern Italy in 1910, Ermenegildo Zegna began as a woolen mill, which soon became known for producing beautiful, high-quality textiles\xe2\x80\x94identified then and now by a signature red seal. The company\xe2\x80\x99s expertise in quality materials persists to this day and can be found in every product they make. <ul> <li>3 1/2"" width; 59"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Ermenegildo Zegna; made in Italy.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_print',b'_wool'
b'557',b'456595645',b'125.0',b'Polo Ralph Lauren Paisley Wool Challis Tie',b'462',b'Polo Ralph Lauren',b'http://bim.shopstyle.com/pim/ae/bf/aebfe045e24dacd1f1451bbf10a0b4cc_best.jpg',"b'This Italian-made tie is crafted from soft wool challis and features a vintage-inspired paisley pattern. <ul> <li>Handmade with a fully fitted interlining that ensures a beautiful drape and a smooth, even knot.</li> <li>Tip is lined with pure silk twill, which is a hallmark of superior necktie construction.</li> <li>3\xc2\xbc"" wide. 100% wool. Dry clean. Made in Italy.</li> </ul>'",b'Ralph Lauren',b'_paisley',b'_wool'
b'559',b'461959398',b'125.0',b'Polo Ralph Lauren Buffalo Plaid Wool Tie',b'462',b'Polo Ralph Lauren',b'http://bim.shopstyle.com/pim/a1/cb/a1cbaa995303c80620491c7a7471e48a_best.jpg',"b'This narrow, Italian-made tie is crafted from lightweight wool and features a traditional buffalo plaid pattern. <ul> <li>Handmade with a fully fitted interlining that ensures a beautiful drape and a smooth, even knot.</li> <li>Tip is lined with pure silk twill, which is a hallmark of superior necktie construction.</li> <li>3"" wide. 100% wool. Dry clean. Made in Italy.</li> </ul>'",b'Ralph Lauren',b'_plaid',b'_wool'
b'574',b'457000274',b'235.0',b'Charvet Houndstooth Silk and Wool-Blend Tie',b'949',b'Charvet',b'http://bim.shopstyle.com/pim/be/7f/be7fd117e6cd8a733b18516b9679c70b_best.jpg',"b""Stand out in Charvet 's handsome navy and grey tie. Handcrafted in France, it's intricately woven in a houndstooth pattern and works best with dark suiting. Try it with a navy blazer for your next meeting. Shown here with a Charvet shirt . <ul> <li>Navy and grey houndstooth silk and wool-blend tie</li> <li>50% silk, 50% wool</li> <li>Dry clean</li> <li>Handmade in France</li> </ul>""",b'MR PORTER',b'unknown',b'_wool'
b'580',b'450968273',b'165.0',b'Etro Striped Knitted Wool Tie',b'1146',b'Etro',b'http://bim.shopstyle.com/pim/d1/0b/d10be34c7018ed9b91d1116c153e6a0d_best.jpg',"b""Knitted in Italy from ultra-soft wool, Etro 's moody-hued tie has a contemporary feel thanks to its slim cut and slightly imperfect striped design. Wear yours as a complement to casual outfits; we suggest a light grey shirt and dark denim. Shown here with a Charvet shirt . <ul> <li>Multicolored striped knitted wool tie</li> <li>100% wool</li> <li>Dry clean</li> <li>Made in Italy</li> </ul>""",b'MR PORTER',b'_striped',b'_wool'
b'595',b'450711330',b'200.0',b'interlocking G pattern silk wool tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/98/4e/984edf9feab1cfe7f82a75a2a92615a2_best.jpg',"b'<ul> <li>light grey and grey</li> <li>87% silk and 13% wool</li> <li>2.8""""W x 54.6""""L</li> <li>Made in Italy</li> </ul>'",b'Gucci',b'unknown',b'_wool'
b'736',b'457454049',b'75.0',b'Italian silk tie in dot',b'284',b'J.Crew',b'http://bim.shopstyle.com/pim/2b/4c/2b4c5a895e2814ba58471dea862e3c66_best.jpg',"b'Sometimes you want to wear a tie even when you don\'t have to. This one is made from English silk and sports a classic dot print (aka the outlandish print for super-conservative guys). If it was good enough for JFK, it should be good enough for you. <ul> <li>2 1/2"" at widest point.</li> <li>Italian silk/wool.</li> <li>USA.</li> </ul>'",b'J.Crew',b'_print',b'_wool'
b'742',b'455285951',b'295.0',"b'Kiton Wool-Blend Herringbone Tie, Orange'",b'1452',b'Kiton',b'http://bim.shopstyle.com/pim/4f/6f/4f6f3e75ce22a52ccce50de9c0426ab3_best.jpg',"b'<ul><li>Kiton wool-blend tie in herringbone knit.</li><li>Approx. 3 1/2"" at widest point.</li><li>Wool/silk/nylon.</li><li>Made in Italy.</li></ul>'",b'Neiman Marcus',b'unknown',b'_wool'
b'747',b'215098919',b'69.5',b'Italian wool tie in black',b'284',b'J.Crew',b'http://bim.shopstyle.com/pim/e5/1a/e51a7d3b3baa32d873b3baf186c1746c_best.jpg',"b'Sometimes you want to wear a tie even when you don\'t have to. This one is made from Italian wool (it\'s the same wool we use in our men\'s suiting collection) and instantly elevates just about anything else you\'re wearing. Fun fact: It\'s hand-finished in NYC\'s Long Island City. <ul> <li>2 1/2"" at widest point.</li> <li>Italian wool.</li> <li>USA.</li> </ul>'",b'J.Crew',b'unknown',b'_wool'
b'750',b'273219331',b'69.5',"b""Irish bird's-eye wool tie""",b'284',b'J.Crew',b'http://bim.shopstyle.com/pim/83/d8/83d8ef1fb98251b5655975172cdb4f73_best.jpg',"b'Sometimes you want to wear a tie even when you don\'t have to. This one is made from Irish wool that\'s woven with a bird\'s-eye stitch in order to add a little texture to your look (it\'s fall, and a little texture just feels right). Fun fact: It\'s hand-finished in NYC\'s Long Island City. <ul> <li>2 1/2"" at widest point.</li> <li>Irish wool.</li> <li>USA.</li> </ul>'",b'J.Crew',b'unknown',b'_wool'
b'753',b'463663230',b'55.0',b'English wool bow tie in rustic brown medallions',b'284',b'J.Crew',b'http://bim.shopstyle.com/pim/7e/26/7e26877d0c3affa1bc50a43248b70ee7_best.jpg',"b'A bow tie makes a statement-a great bow tie makes a great one. This bow tie, made from English wool-silk with a classic medallion print, will stand apart from your solids, stripes and dot <ul> <li>2 1/8"" at widest point.</li> <li>English wool/silk.</li> <li>USA.</li> </ul>'",b'J.Crew',b'_striped',b'_wool'
b'755',b'215095549',b'69.5',b'Italian wool tie in charcoal stripe',b'284',b'J.Crew',b'http://bim.shopstyle.com/pim/c0/da/c0dabc6f920cc3074ea3b0054a279616_best.jpg',"b'Sometimes you want to wear a tie even when you don\'t have to. This one is made from Italian wool in a classic charcoal stripe (it doesn\'t get more traditional than that). Fun fact: It\'s hand-finished in NYC\'s Long Island City. <ul> <li>2 1/2"" at widest point.</li> <li>Italian wool.</li> <li>USA.</li> <li>Online only.</li> </ul>'",b'J.Crew',b'_striped',b'_wool'
b'757',b'455783500',b'69.5',b'Italian silk tie in triple stripe',b'284',b'J.Crew',b'http://bim.shopstyle.com/pim/b1/e6/b1e6efa930e76b074d0cf45e9fef9ce0_best.jpg',"b'Sometimes you want to wear a tie even when you don\'t have to. This one sports a classic stripe (there\'s a reason stripes never go out of style) and instantly elevates just about anything else you\'re wearing. Fun fact: It\'s hand-finished in NYC\'s Long Island City. <ul> <li>2 1/2"" at widest point.</li> <li>Italian silk/wool.</li> <li>USA.</li> </ul>'",b'J.Crew',b'_striped',b'_wool'
b'758',b'455788420',b'69.5',b'Italian wool knit tie in stripe',b'284',b'J.Crew',b'http://bim.shopstyle.com/pim/dc/cc/dccc817a9b9e630cb55f85c14015ac9b_best.jpg',"b'Sometimes you want to wear a tie even when you don\'t have to. This one is made in Italy from the finest Italian wool and adds a little texture to your look (it\'s fall, and a little texture just feels right). <ul> <li>2"" at widest point.</li> <li>Italian wool.</li> <li>Made in Italy.</li> </ul>'",b'J.Crew',b'unknown',b'_wool'
b'825',b'457115494',b'110.0',b'Alexander Olch Glen Plaid Bow Tie',b'0',b'',b'http://bim.shopstyle.com/pim/7e/86/7e864e714b31f42fdb692fffc50962af_best.jpg',"b'Alexander Olch handmade black, cream and blue glen plaid wool bow tie. Adjustable sliding strap. Available in Black/Cream/Blue. Wool. Dry clean. Handmade in U.S. .'",b'Barneys New York',b'_plaid',b'_wool'
b'826',b'456756390',b'150.0',b'Alexander Olch Track-Stripe Neck Tie',b'0',b'',b'http://bim.shopstyle.com/pim/ed/89/ed89f847c96bfa750f1b4e6b31ae3c05_best.jpg',"b'Alexander Olch handmade green, purple and gold track-stripe wool neck tie. 2.5"" width, approximately. Keeper loop at back. Lined. Available in Green/Purple/Gold. Silk. Dry clean. Handmade in U.S.'",b'Barneys New York',b'_striped',b'_wool'
b'828',b'456756520',b'150.0',b'Alexander Olch Plaid Wool Neck Tie',b'0',b'',b'http://bim.shopstyle.com/pim/5b/a7/5ba705823a3cde6ba7855a5440d323e9_best.jpg',"b'Alexander Olch handmade blue, cream and yellow plaid-pattern wool neck tie. 2.75"" width, approximately. Keeper loop at back. Lined. Available in Blue/Yellow. Wool. Dry clean. Handmade in U.S.'",b'Barneys New York',b'_plaid',b'_wool'
b'837',b'458618280',b'185.0',b'Luciano Barbera Plaid Neck Tie',b'1565',b'Luciano Barbera',b'http://bim.shopstyle.com/pim/94/67/9467751bf6ebd9d30ee88a4d4ad73361_best.jpg',"b'Luciano Barbera dark grey and dark brown plaid wool flannel neck tie. Self-keeper, contrast faille facing. 3.25"" width, approximately. Available in Dark Grey/Dark Brown. Wool/cashmere/silk; lining: cupro. Dry clean. Made in Italy.'",b'Barneys New York',b'_plaid',b'_wool'
b'839',b'456756482',b'150.0',b'Barneys New York Plaid Jacquard Neck Tie',b'2363',b'Barneys New York',b'http://bim.shopstyle.com/pim/44/81/4481baf603ede7444781f9ab620c5525_best.jpg',"b'Exclusively Ours! Barneys New York grey plaid jacquard virgin wool-cashmere neck tie. 3"" width, approximately. Available in Grey. Virgin wool/cashmere. Dry clean. Made in Italy.'",b'Barneys New York',b'_plaid',b'_wool'
b'840',b'461099370',b'295.0',b'Kiton Woven Neck Tie',b'1452',b'Kiton',b'http://bim.shopstyle.com/pim/69/1d/691d8a209798f40d541d07921b623651_best.jpg',"b'Kiton red and orange wool-blend woven neck tie. Medium-weight woven wool-blend. 3.75"" width, approximately. Available in Red/Orange. Wool/cashmere/silk. Dry clean. Made in Italy.'",b'Barneys New York',b'unknown',b'_wool'
b'854',b'457709547',b'235.0',b'Isaia Cashmere-Wool Knit Neck Tie',b'0',b'',b'http://bim.shopstyle.com/pim/fe/6b/fe6b2ac45359f7dd8c447befd24e8fd6_best.jpg',"b'Isaia royal blue cashmere-wool knit neck tie. 3.25"" width, approximately. Keeper loop at back. Lined. Available in Royal Blue. Cashmere/wool. Dry clean. Made in Italy.'",b'Barneys New York',b'unknown',b'_wool'
b'915',b'465077909',b'45.0',b'Prada Knit Wool Tie',b'1847',b'Prada',b'http://bim.shopstyle.com/pim/c3/1b/c31bd0d90b9d1d449e3e87dcfc89f17e_best.jpg',"b""Men's ivory, olive and oxblood Prada knit wool tie with stripes throughout and satin backing at neck.""",b'TheRealReal',b'_striped',b'_wool'
b'927',b'460237187',b'205.0',b'Ermenegildo Zegna Woven Silk Tie',b'1139',b'Ermenegildo Zegna',b'http://bim.shopstyle.com/pim/a0/90/a090463d6f049b34ebf6ce73bc292002_best.jpg',"b'Sharp stripes pattern a vintage-style tie cut from pure silk. Founded in northern Italy in 1910, Ermenegildo Zegna began as a woolen mill, which soon became known for producing beautiful, high-quality textiles\xe2\x80\x94identified then and now by a signature red seal. The company\xe2\x80\x99s expertise in quality materials persists to this day and can be found in every product they make. <ul> <li>3 1/2"" width; 57 1/2"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Ermenegildo Zegna; made in Italy.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_striped',b'_wool'
b'931',b'456442583',b'150.0',b'Paul Smith Knit Wool Tie',b'1795',b'Paul Smith',b'http://bim.shopstyle.com/pim/da/4a/da4a66acdc0882eccb0c3c821d7acdab_best.jpg',"b'Well-colored spots mark a slim knit tie fashioned from pure wool. <ul> <li>2"" width; 56"" length.</li> <li>100% wool.</li> <li>Dry clean.</li> <li>By Paul Smith; made in Italy.</li> <li>Men\'s Designer.</li> </ul>'",b'Nordstrom',b'unknown',b'_wool'
